,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_address,location_city,location_state,location_type,location_zip,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
4483,,NYPD,New York City Police Department,1022150116,BRONX,,,BRONX,2020-03-19T22:07:19.000,08 BRONX,Noise - Residential,2020-03-19T21:09:08.000,WEST  225 STREET,BEND,Banging/Pounding,,,49 WEST  225 STREET,10463,WEST  225 STREET,BEND,WEST  225 STREET,40.87369857353044,"{'type': 'Point', 'coordinates': [-73.90814957564673, 40.87369857353044]}",,,,Residential Building/House,,-73.90814957564673,MOBILE,BRONX,Unspecified,2020-03-20T02:07:25.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST  225 STREET,,,45863313,,1009652,257603
4484,,NYPD,New York City Police Department,3017400001,BROOKLYN,,,BROOKLYN,,03 BROOKLYN,Noise - Residential,2020-03-19T21:09:33.000,MARTIN LUTHER KING JR PLACE,STOCKTON STREET,Loud Music/Party,,,77 TOMPKINS AVENUE,11206,MARTIN LUTHER KING JR PLACE,STOCKTON STREET,TOMPKINS AVENUE,40.69699492092135,"{'type': 'Point', 'coordinates': [-73.94659084984353, 40.69699492092135]}",,,,,,-73.94659084984353,PHONE,BROOKLYN,Unspecified,,,,In Progress,TOMPKINS AVENUE,,,45859427,,999060,193215
4485,,NYPD,New York City Police Department,1016490001,MANHATTAN,,,NEW YORK,2020-03-19T22:11:00.000,11 MANHATTAN,Noise - Residential,2020-03-19T21:09:42.000,EAST  100 STREET,EAST  101 STREET,Loud Music/Party,,,1809 THIRD AVENUE,10029,EAST  100 STREET,EAST  101 STREET,3 AVENUE,40.78795628932217,"{'type': 'Point', 'coordinates': [-73.9472979046361, 40.78795628932217]}",,,,Residential Building/House,,-73.9472979046361,MOBILE,MANHATTAN,Unspecified,2020-03-20T02:11:03.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,THIRD AVENUE,,,45862506,,998844,226355
4486,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,2020-03-19T22:35:00.000,Unspecified BROOKLYN,Traffic Signal Condition,2020-03-19T21:10:00.000,,,Controller,,N/A,,,AVE L,34 ST E,,,,,,,,,,UNKNOWN,BROOKLYN,Unspecified,2020-03-19T22:35:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,45860292,,,
4487,,NYPD,New York City Police Department,3049810050,BROOKLYN,,,BROOKLYN,2020-03-19T22:39:14.000,17 BROOKLYN,Noise - Residential,2020-03-19T21:10:01.000,FOSTER AVENUE,FARRAGUT ROAD,Banging/Pounding,,,1406 BROOKLYN AVENUE,11210,FOSTER AVENUE,FARRAGUT ROAD,BROOKLYN AVENUE,40.63851544306519,"{'type': 'Point', 'coordinates': [-73.94246523160041, 40.63851544306519]}",,,,Residential Building/House,,-73.94246523160041,PHONE,BROOKLYN,Unspecified,2020-03-20T02:39:15.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BROOKLYN AVENUE,,,45862491,,1000218,171910
4488,,NYPD,New York City Police Department,4045920012,QUEENS,,,WHITESTONE,2020-03-19T22:59:33.000,07 QUEENS,Illegal Parking,2020-03-19T21:10:45.000,162 STREET,166 STREET,Commercial Overnight Parking,,,162-08 12 AVENUE,11357,162 STREET,166 STREET,12 AVENUE,40.79097545742377,"{'type': 'Point', 'coordinates': [-73.79971268131682, 40.79097545742377]}",,,,Street/Sidewalk,,-73.79971268131682,ONLINE,QUEENS,Unspecified,2020-03-20T02:59:36.000,The Police Department issued a summons in response to the complaint.,,Closed,12 AVENUE,,,45862053,,1039710,227514
4489,ADDRESS,DEP,Department of Environmental Protection,4027270006,QUEENS,,,Maspeth,,05 QUEENS,Noise,2020-03-19T21:11:00.000,FLUSHING AVE,59 AVE,"Noise, Barking Dog (NR5)",,N/A,58-15 60 PLACE,11378,,,,40.71970613900587,"{'type': 'Point', 'coordinates': [-73.90548660841418, 40.71970613900587]}",,,,,,-73.90548660841418,ONLINE,QUEENS,Unspecified,,,,Open,60 PLACE,,,45858153,,1010449,201499
4490,,NYPD,New York City Police Department,5015600082,STATEN ISLAND,,,STATEN ISLAND,2020-03-20T01:54:41.000,02 STATEN ISLAND,Blocked Driveway,2020-03-19T21:11:10.000,MORANI STREET,GARY COURT,Partial Access,,,8 LEONA STREET,10314,MORANI STREET,GARY COURT,LEONA STREET,40.60935496724259,"{'type': 'Point', 'coordinates': [-74.1592212401341, 40.60935496724259]}",,,,Street/Sidewalk,,-74.1592212401341,ONLINE,STATEN ISLAND,Unspecified,2020-03-20T05:54:43.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,LEONA STREET,,,45860716,,940041,161321
4491,,NYPD,New York City Police Department,4038330061,QUEENS,,,RIDGEWOOD,2020-03-20T02:51:05.000,05 QUEENS,Illegal Parking,2020-03-19T21:11:27.000,78 ROAD,MYRTLE AVENUE,Blocked Hydrant,,,78-32 83 STREET,11385,78 ROAD,MYRTLE AVENUE,83 STREET,40.70447722475448,"{'type': 'Point', 'coordinates': [-73.86583092228092, 40.70447722475448]}",,,,Street/Sidewalk,,-73.86583092228092,MOBILE,QUEENS,Unspecified,2020-03-20T06:51:09.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,83 STREET,,,45861929,,1021450,195965
4492,,DCA,Department of Consumer Affairs,,MANHATTAN,,,,2020-03-24T17:34:24.000,03 MANHATTAN,Consumer Complaint,2020-03-19T21:11:35.000,AVENUE A,EAST   14 STREET,Retail Store,,,AVENUE A,10009,AVENUE A,EAST   14 STREET,,40.73044231804128,"{'type': 'Point', 'coordinates': [-73.98033946526458, 40.73044231804128]}",,,,,,-73.98033946526458,PHONE,MANHATTAN,Unspecified,2020-03-24T21:34:28.000,"Unfortunately, the behavior that you complained about does not violate any law or rule. As a result,",,Closed,AVENUE A,,,45860450,,989699,205397
4493,ADDRESS,DSNY,A - Queens,4027430045,QUEENS,,,Maspeth,2020-03-21T12:00:00.000,05 QUEENS,Other Enforcement,2020-03-19T21:12:00.000,60 AVENUE,60 ROAD,E6 Commercial Waste Disposal,,N/A,60-20 FRESH POND ROAD,11378,,,,40.71649433570378,"{'type': 'Point', 'coordinates': [-73.90169262678862, 40.71649433570378]}",,,,Sidewalk,,-73.90169262678862,PHONE,QUEENS,Unspecified,2020-03-21T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,FRESH POND ROAD,,,45866702,,1011502,200330
4494,,DOHMH,Department of Health and Mental Hygiene,2033490024,BRONX,,,BRONX,,07 BRONX,Unsanitary Animal Pvt Property,2020-03-19T21:13:07.000,HULL AVENUE,DECATUR AVENUE,Dog,,,346 EAST  205 STREET,10467,HULL AVENUE,DECATUR AVENUE,EAST  205 STREET,40.873528687593634,"{'type': 'Point', 'coordinates': [-73.8761493910505, 40.873528687593634]}",,,,3+ Family Apartment Building,,-73.8761493910505,PHONE,BRONX,Unspecified,,,,In Progress,EAST  205 STREET,,,45858071,,1018502,257552
4495,,DOT,Department of Transportation,2032990060,BRONX,,,BRONX,,07 BRONX,Sidewalk Condition,2020-03-19T21:13:16.000,EAST  202 STREET,EAST  203 STREET,Broken Sidewalk,,,3010 BRIGGS AVENUE,10458,EAST  202 STREET,EAST  203 STREET,BRIGGS AVENUE,40.87261145506335,"{'type': 'Point', 'coordinates': [-73.88357437250377, 40.87261145506335]}",,,,Sidewalk,,-73.88357437250377,MOBILE,BRONX,Unspecified,,,,In Progress,BRIGGS AVENUE,,,45858636,,1016449,257215
4496,,NYPD,New York City Police Department,5012720011,STATEN ISLAND,,,STATEN ISLAND,2020-03-20T02:15:02.000,01 STATEN ISLAND,Noise - Street/Sidewalk,2020-03-19T21:13:18.000,RICHMOND TERRACE,BENJAMIN PLACE,Loud Music/Party,,,65 HOLLAND AVENUE,10303,RICHMOND TERRACE,BENJAMIN PLACE,HOLLAND AVENUE,40.63884150112198,"{'type': 'Point', 'coordinates': [-74.17123965267164, 40.63884150112198]}",,,,Street/Sidewalk,,-74.17123965267164,MOBILE,STATEN ISLAND,Unspecified,2020-03-20T02:14:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,HOLLAND AVENUE,,,45857125,,936725,172070
4497,,DPR,Department of Parks and Recreation,2046410010,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:13:31.000,EAST  211 STREET,EAST  213 STREET,For One Address,,,3534 BRONX BOULEVARD,10467,EAST  211 STREET,EAST  213 STREET,BRONX BOULEVARD,40.879160635019176,"{'type': 'Point', 'coordinates': [-73.86855578314018, 40.879160635019176]}",,,,Street,,-73.86855578314018,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45862861,,1020599,259607
4498,,DPR,Department of Parks and Recreation,2048210051,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:13:32.000,EAST  226 STREET,EAST  228 STREET,For One Address,,,4040 BRONX BOULEVARD,10466,EAST  226 STREET,EAST  228 STREET,BRONX BOULEVARD,40.89081384411623,"{'type': 'Point', 'coordinates': [-73.86319071483585, 40.89081384411623]}",,,,Street,,-73.86319071483585,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45861244,,1022076,263855
4499,ADDRESS,DSNY,Bronx 08,2059520377,BRONX,,,BRONX,2020-03-20T12:00:00.000,08 BRONX,Derelict Vehicles,2020-03-19T21:14:00.000,WEST 256 STREET,NETHERLAND AVENUE,14 Derelict Vehicles,,N/A,5605 ARLINGTON AVENUE,10471,,,,40.90465234415484,"{'type': 'Point', 'coordinates': [-73.90714814378859, 40.90465234415484]}",,,,Street,,-73.90714814378859,MOBILE,BRONX,Unspecified,2020-03-20T06:00:00.000,,,Closed,ARLINGTON AVENUE,,,45867400,,1009917,268881
4500,ADDRESS,DEP,Department of Environmental Protection,4129400082,QUEENS,,,Springfield Gardens,2020-03-20T03:30:00.000,13 QUEENS,Sewer,2020-03-19T21:14:00.000,131 AVE,133 AVE,Sewer Backup (Use Comments) (SA),,,131-03 230 STREET,11413,,,,40.67928412129401,"{'type': 'Point', 'coordinates': [-73.738724828444, 40.67928412129401]}",,,,,,-73.738724828444,PHONE,QUEENS,Unspecified,2020-03-20T03:30:00.000,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,,Closed,230 STREET,,,45857335,,1056719,186866
4501,,NYPD,New York City Police Department,2032500046,BRONX,,,BRONX,2020-03-19T22:25:01.000,08 BRONX,Illegal Parking,2020-03-19T21:14:57.000,WEST  197 STREET,RESERVOIR AVENUE,Posted Parking Sign Violation,,,2825 WEBB AVENUE,10468,WEST  197 STREET,RESERVOIR AVENUE,WEBB AVENUE,40.872803217936394,"{'type': 'Point', 'coordinates': [-73.9008106846054, 40.872803217936394]}",,,,Street/Sidewalk,,-73.9008106846054,MOBILE,BRONX,Unspecified,2020-03-20T02:25:03.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,WEBB AVENUE,,,45859116,,1011682,257279
4502,ADDRESS,DEP,Department of Environmental Protection,3031410001,BROOKLYN,,,BROOKLYN,,04 BROOKLYN,Noise,2020-03-19T21:15:00.000,BUSHWICK AVE,STANWIX ST,Noise: Construction Before/After Hours (NM1),,N/A,10 MONTIETH STREET,11206,,,,40.701356718631786,"{'type': 'Point', 'coordinates': [-73.9364962950905, 40.701356718631786]}",,,,,,-73.9364962950905,PHONE,BROOKLYN,Unspecified,2020-03-19T22:30:00.000,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,Started,MONTIETH STREET,,,45858966,,1001858,194806
4503,ADDRESS,HPD,Department of Housing Preservation and Development,2033480060,BRONX,,,BRONX,2020-03-20T20:20:49.000,07 BRONX,HEAT/HOT WATER,2020-03-19T21:15:07.000,,,APARTMENT ONLY,,,3339 HULL AVENUE,10467,,,,40.87772284945456,"{'type': 'Point', 'coordinates': [-73.87386343815922, 40.87772284945456]}",,,,RESIDENTIAL BUILDING,,-73.87386343815922,PHONE,BRONX,Unspecified,2020-03-20T20:20:49.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,HULL AVENUE,,,45862269,,1019132,259081
4504,,NYPD,New York City Police Department,2051000004,BRONX,,,BRONX,2020-03-20T02:34:59.000,12 BRONX,Illegal Parking,2020-03-19T21:15:11.000,SETON AVENUE,MUNDY LANE,Commercial Overnight Parking,,,2153 NEREID AVENUE,10466,SETON AVENUE,MUNDY LANE,NEREID AVENUE,40.90044076748922,"{'type': 'Point', 'coordinates': [-73.84067470473171, 40.90044076748922]}",,,,Street/Sidewalk,,-73.84067470473171,ONLINE,BRONX,Unspecified,2020-03-20T06:35:02.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,NEREID AVENUE,,,45862796,,1028295,267373
4505,,NYPD,New York City Police Department,4008860009,QUEENS,,,ASTORIA,2020-03-20T07:48:26.000,01 QUEENS,Blocked Driveway,2020-03-19T21:15:24.000,18 STREET,21 STREET,No Access,,,18-37 26 ROAD,11102,18 STREET,21 STREET,26 ROAD,40.77324131758763,"{'type': 'Point', 'coordinates': [-73.92644854678305, 40.77324131758763]}",,,,Street/Sidewalk,,-73.92644854678305,PHONE,QUEENS,Unspecified,2020-03-20T11:48:33.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,26 ROAD,,,45856967,,1004622,220998
4506,,NYPD,New York City Police Department,5016320137,STATEN ISLAND,,,STATEN ISLAND,2020-03-20T00:26:51.000,02 STATEN ISLAND,Noise - Residential,2020-03-19T21:15:57.000,STATEN ISLAND EXPWY ET    7 EB,GAULDY AVENUE,Loud Music/Party,,,14 LONGDALE STREET,10314,STATEN ISLAND EXPWY ET    7 EB,GAULDY AVENUE,LONGDALE STREET,40.61822781887935,"{'type': 'Point', 'coordinates': [-74.1638962405784, 40.61822781887935]}",,,,Residential Building/House,,-74.1638962405784,MOBILE,STATEN ISLAND,Unspecified,2020-03-20T04:26:52.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,LONGDALE STREET,,,45859324,,938749,164556
4507,,NYPD,New York City Police Department,4089430087,QUEENS,,,WOODHAVEN,2020-03-20T02:21:24.000,09 QUEENS,Noise - Street/Sidewalk,2020-03-19T21:16:09.000,ROCKAWAY BOULEVARD,FULTON STREET,Loud Music/Party,,,90-33 ELDERT LANE,11421,ROCKAWAY BOULEVARD,FULTON STREET,ELDERT LANE,40.68592913487824,"{'type': 'Point', 'coordinates': [-73.86675524354138, 40.68592913487824]}",,,,Street/Sidewalk,,-73.86675524354138,MOBILE,QUEENS,Unspecified,2020-03-20T06:21:29.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,ELDERT LANE,,,45862713,,1021204,189207
4508,ADDRESS,DOB,Department of Buildings,2047350049,BRONX,,,BRONX,2020-03-20T00:00:00.000,12 BRONX,General Construction/Plumbing,2020-03-19T21:16:26.000,,,Building Shaking/Vibrating/Structural Stability,,N/A,3336 WILSON AVENUE,10469,,,,40.87421950381141,"{'type': 'Point', 'coordinates': [-73.8499906415869, 40.87421950381141]}",,,,,,-73.8499906415869,UNKNOWN,BRONX,Unspecified,2020-03-20T00:00:00.000,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,,Closed,WILSON AVENUE,,,45867538,,1025736,257815
4509,,DPR,Department of Parks and Recreation,2048210051,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:16:31.000,EAST  226 STREET,EAST  228 STREET,For One Address,,,4040 BRONX BOULEVARD,10466,EAST  226 STREET,EAST  228 STREET,BRONX BOULEVARD,40.89081384411623,"{'type': 'Point', 'coordinates': [-73.86319071483585, 40.89081384411623]}",,,,Street,,-73.86319071483585,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45858084,,1022076,263855
4510,,DPR,Department of Parks and Recreation,2048200028,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:16:32.000,EAST  224 STREET,EAST  226 STREET,For One Address,,,3950 BRONX BOULEVARD,10466,EAST  224 STREET,EAST  226 STREET,BRONX BOULEVARD,40.88858387343189,"{'type': 'Point', 'coordinates': [-73.86442859439163, 40.88858387343189]}",,,,Street,,-73.86442859439163,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45862766,,1021735,263042
4511,,DPR,Department of Parks and Recreation,2046530049,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:16:32.000,BEND,EAST  222 STREET,For One Address,,,3856 BRONX BOULEVARD,10467,BEND,EAST  222 STREET,BRONX BOULEVARD,40.88602198380151,"{'type': 'Point', 'coordinates': [-73.86584065585522, 40.88602198380151]}",,,,Street,,-73.86584065585522,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45862866,,1021346,262108
4512,,DPR,Department of Parks and Recreation,2046490031,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:16:33.000,EAST  216 STREET,BEND,For One Address,,,3764 BRONX BOULEVARD,10467,EAST  216 STREET,BEND,BRONX BOULEVARD,40.883980346342426,"{'type': 'Point', 'coordinates': [-73.86619557019465, 40.883980346342426]}",,,,Street,,-73.86619557019465,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45862005,,1021249,261364
4513,,DPR,Department of Parks and Recreation,2046410010,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:16:33.000,EAST  211 STREET,EAST  213 STREET,For One Address,,,3534 BRONX BOULEVARD,10467,EAST  211 STREET,EAST  213 STREET,BRONX BOULEVARD,40.879160635019176,"{'type': 'Point', 'coordinates': [-73.86855578314018, 40.879160635019176]}",,,,Street,,-73.86855578314018,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45861234,,1020599,259607
4514,,DPR,Department of Parks and Recreation,2046530013,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:16:33.000,BEND,BEND,For One Address,,,3806 BRONX BOULEVARD,10467,BEND,BEND,BRONX BOULEVARD,40.88481475124317,"{'type': 'Point', 'coordinates': [-73.86621197321922, 40.88481475124317]}",,,,Street,,-73.86621197321922,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45860357,,1021244,261668
4515,,DPR,Department of Parks and Recreation,2046530015,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:16:33.000,BEND,BEND,For One Address,,,3824 BRONX BOULEVARD,10467,BEND,BEND,BRONX BOULEVARD,40.88521002761049,"{'type': 'Point', 'coordinates': [-73.86624734278342, 40.88521002761049]}",,,,Street,,-73.86624734278342,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45860394,,1021234,261812
4516,,DPR,Department of Parks and Recreation,2046530041,BRONX,,,BRONX,,12 BRONX,New Tree Request,2020-03-19T21:16:33.000,BEND,EAST  222 STREET,For One Address,,,3830 BRONX BOULEVARD,10467,BEND,EAST  222 STREET,BRONX BOULEVARD,40.88562974190851,"{'type': 'Point', 'coordinates': [-73.86605482246202, 40.88562974190851]}",,,,Street,,-73.86605482246202,UNKNOWN,BRONX,Unspecified,,,,In Progress,BRONX BOULEVARD,,,45858757,,1021287,261965
4517,ADDRESS,DEP,Department of Environmental Protection,4092040009,QUEENS,,,Richmond Hill,2020-03-20T20:15:00.000,09 QUEENS,Noise,2020-03-19T21:17:00.000,86 AVE,JAMAICA AVE,"Noise, Ice Cream Truck (NR4)",,N/A,86-10 109 STREET,11418,,,,40.69767771247964,"{'type': 'Point', 'coordinates': [-73.83953641755483, 40.69767771247964]}",,,,,,-73.83953641755483,ONLINE,QUEENS,Unspecified,2020-03-20T20:15:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,109 STREET,,,45862540,,1028745,193500
4518,ADDRESS,DHS,Department of Homeless Services,1011150057,MANHATTAN,,,NEW YORK,2020-03-19T22:37:29.000,07 MANHATTAN,Homeless Person Assistance,2020-03-19T21:17:25.000,WEST 62 STREET,WEST 63 STREET,,,,69 COLUMBUS AVENUE,10023,WEST   62 STREET,WEST   63 STREET,COLUMBUS AVENUE,40.77129285453713,"{'type': 'Point', 'coordinates': [-73.9832625897028, 40.77129285453713]}",,,,N/A,,-73.9832625897028,MOBILE,MANHATTAN,Unspecified,2020-03-19T22:37:29.000,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",,Closed,COLUMBUS AVENUE,,,45862793,,988886,220280
