,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_address,location_city,location_state,location_type,location_zip,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
3370,,NYPD,New York City Police Department,1002600001,MANHATTAN,,,NEW YORK,2020-03-25T22:26:07.000,03 MANHATTAN,Noise - Residential,2020-03-25T19:32:49.000,GOUVERNEUR SLIP EAST,JACKSON STREET,Loud Music/Party,,,638 WATER STREET,10002,GOUVERNEUR SLIP EAST,JACKSON STREET,WATER STREET,40.711396807898616,"{'type': 'Point', 'coordinates': [-73.98264999973684, 40.711396807898616]}",,,,Residential Building/House,,-73.98264999973684,ONLINE,MANHATTAN,Unspecified,2020-03-26T02:26:10.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,WATER STREET,,,45892756,,989060,198458
3371,,NYPD,New York City Police Department,2053060169,BRONX,,,BRONX,2020-03-25T20:04:01.000,10 BRONX,Noise - Residential,2020-03-25T19:33:22.000,BALCOM AVENUE,SWINTON AVENUE,Banging/Pounding,,,2711 GIFFORD AVENUE,10465,BALCOM AVENUE,SWINTON AVENUE,GIFFORD AVENUE,40.831017550924805,"{'type': 'Point', 'coordinates': [-73.83378005053525, 40.831017550924805]}",,,,Residential Building/House,,-73.83378005053525,ONLINE,BRONX,Unspecified,2020-03-26T00:04:03.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,GIFFORD AVENUE,,,45891303,,1030249,242083
3372,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,Middle Village,,05 QUEENS,Street Light Condition,2020-03-25T19:34:00.000,,,Street Light Out,,,,11379,82 PLACE,PENELOPE AVENUE,,40.720527700910296,"{'type': 'Point', 'coordinates': [-73.87227058553364, 40.720527700910296]}",,,,,,-73.87227058553364,UNKNOWN,QUEENS,Unspecified,,,,Open,,,,45893917,,1019656,201810
3373,,DCA,Department of Consumer Affairs,3008540043,BROOKLYN,,,BROOKLYN,,07 BROOKLYN,Consumer Complaint,2020-03-25T19:34:49.000,58 STREET,59 STREET,Retail Store,,,5816 4 AVENUE,11220,58 STREET,59 STREET,4 AVENUE,40.6418469669023,"{'type': 'Point', 'coordinates': [-74.01739677559017, 40.6418469669023]}",,,,Commercial Building,,-74.01739677559017,ONLINE,BROOKLYN,Unspecified,,,,In Progress,4 AVENUE,,,45892982,,979422,173119
3374,,NYPD,New York City Police Department,4004207501,QUEENS,,,LONG ISLAND CITY,2020-03-25T22:51:59.000,02 QUEENS,Non-Emergency Police Matter,2020-03-25T19:36:22.000,QUEENS PLAZA SOUTH,42 ROAD,Other (complaint details),,,42-01 28 STREET,11101,QUEENS PLAZA SOUTH,42 ROAD,28 STREET,40.74969056284561,"{'type': 'Point', 'coordinates': [-73.93909933159496, 40.74969056284561]}",,,,Store/Commercial,,-73.93909933159496,ONLINE,QUEENS,Unspecified,2020-03-26T02:52:07.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,28 STREET,,,45893285,,1001124,212415
3375,,NYPD,New York City Police Department,2028390068,BRONX,,,BRONX,2020-03-25T22:48:22.000,04 BRONX,Noise - Residential,2020-03-25T19:36:33.000,EAST  169 STREET,EAST CLARKE PLACE,Banging/Pounding,,,1295 GRAND CONCOURSE,10452,EAST  169 STREET,EAST CLARKE PLACE,GRAND CONCOURSE,40.83660142376488,"{'type': 'Point', 'coordinates': [-73.91567425155712, 40.83660142376488]}",,,,Residential Building/House,,-73.91567425155712,PHONE,BRONX,Unspecified,2020-03-26T02:48:26.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,GRAND CONCOURSE,,,45893253,,1007584,244085
3376,ADDRESS,HPD,Department of Housing Preservation and Development,2032860030,BRONX,,,BRONX,,07 BRONX,PLUMBING,2020-03-25T19:37:38.000,,,BASIN/SINK,,,2572 BAINBRIDGE AVENUE,10458,,,,40.86328296237601,"{'type': 'Point', 'coordinates': [-73.89283143538333, 40.86328296237601]}",,,,RESIDENTIAL BUILDING,,-73.89283143538333,ONLINE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAINBRIDGE AVENUE,,,45896257,,1013893,253813
3377,,NYPD,New York City Police Department,3041370023,BROOKLYN,,,BROOKLYN,2020-03-25T22:20:29.000,05 BROOKLYN,Drinking,2020-03-25T19:37:38.000,ARLINGTON AVENUE,LOGAN STREET,After Hours - Licensed Est,,,3162 FULTON STREET,11208,ARLINGTON AVENUE,LOGAN STREET,FULTON STREET,40.68188521258296,"{'type': 'Point', 'coordinates': [-73.87836214048858, 40.68188521258296]}",,,,Club/Bar/Restaurant,,-73.87836214048858,ONLINE,BROOKLYN,Unspecified,2020-03-26T02:20:34.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,FULTON STREET,,,45892351,,1017987,187729
3378,ADDRESS,HPD,Department of Housing Preservation and Development,2032860030,BRONX,,,BRONX,,07 BRONX,DOOR/WINDOW,2020-03-25T19:37:38.000,,,WINDOW FRAME,,,2572 BAINBRIDGE AVENUE,10458,,,,40.86328296237601,"{'type': 'Point', 'coordinates': [-73.89283143538333, 40.86328296237601]}",,,,RESIDENTIAL BUILDING,,-73.89283143538333,ONLINE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAINBRIDGE AVENUE,,,45893099,,1013893,253813
3379,ADDRESS,HPD,Department of Housing Preservation and Development,2032860030,BRONX,,,BRONX,,07 BRONX,DOOR/WINDOW,2020-03-25T19:37:38.000,,,DOOR,,,2572 BAINBRIDGE AVENUE,10458,,,,40.86328296237601,"{'type': 'Point', 'coordinates': [-73.89283143538333, 40.86328296237601]}",,,,RESIDENTIAL BUILDING,,-73.89283143538333,ONLINE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAINBRIDGE AVENUE,,,45891549,,1013893,253813
3380,ADDRESS,HPD,Department of Housing Preservation and Development,2032860030,BRONX,,,BRONX,,07 BRONX,ELECTRIC,2020-03-25T19:37:38.000,,,WIRING,,,2572 BAINBRIDGE AVENUE,10458,,,,40.86328296237601,"{'type': 'Point', 'coordinates': [-73.89283143538333, 40.86328296237601]}",,,,RESIDENTIAL BUILDING,,-73.89283143538333,ONLINE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAINBRIDGE AVENUE,,,45893563,,1013893,253813
3381,ADDRESS,HPD,Department of Housing Preservation and Development,2032860030,BRONX,,,BRONX,,07 BRONX,FLOORING/STAIRS,2020-03-25T19:37:38.000,,,FLOOR,,,2572 BAINBRIDGE AVENUE,10458,,,,40.86328296237601,"{'type': 'Point', 'coordinates': [-73.89283143538333, 40.86328296237601]}",,,,RESIDENTIAL BUILDING,,-73.89283143538333,ONLINE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAINBRIDGE AVENUE,,,45895344,,1013893,253813
3382,ADDRESS,HPD,Department of Housing Preservation and Development,2032860030,BRONX,,,BRONX,,07 BRONX,GENERAL,2020-03-25T19:37:39.000,,,BELL/BUZZER/INTERCOM,,,2572 BAINBRIDGE AVENUE,10458,,,,40.86328296237601,"{'type': 'Point', 'coordinates': [-73.89283143538333, 40.86328296237601]}",,,,RESIDENTIAL BUILDING,,-73.89283143538333,ONLINE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAINBRIDGE AVENUE,,,45895496,,1013893,253813
3383,ADDRESS,HPD,Department of Housing Preservation and Development,2032860030,BRONX,,,BRONX,,07 BRONX,UNSANITARY CONDITION,2020-03-25T19:37:39.000,,,SEWAGE,,,2572 BAINBRIDGE AVENUE,10458,,,,40.86328296237601,"{'type': 'Point', 'coordinates': [-73.89283143538333, 40.86328296237601]}",,,,RESIDENTIAL BUILDING,,-73.89283143538333,ONLINE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAINBRIDGE AVENUE,,,45895094,,1013893,253813
3384,ADDRESS,HPD,Department of Housing Preservation and Development,2032860030,BRONX,,,BRONX,,07 BRONX,GENERAL,2020-03-25T19:37:39.000,,,VENTILATION SYSTEM,,,2572 BAINBRIDGE AVENUE,10458,,,,40.86328296237601,"{'type': 'Point', 'coordinates': [-73.89283143538333, 40.86328296237601]}",,,,RESIDENTIAL BUILDING,,-73.89283143538333,ONLINE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAINBRIDGE AVENUE,,,45891546,,1013893,253813
3385,,DCA,Department of Consumer Affairs,3038220020,BROOKLYN,,,BROOKLYN,,05 BROOKLYN,Consumer Complaint,2020-03-25T19:37:57.000,SHEFFIELD AVENUE,PENNSYLVANIA AVENUE,Retail Store,,,602 LIVONIA AVENUE,11207,SHEFFIELD AVENUE,PENNSYLVANIA AVENUE,LIVONIA AVENUE,40.66461486771514,"{'type': 'Point', 'coordinates': [-73.89486639042515, 40.66461486771514]}",,,,,,-73.89486639042515,PHONE,BROOKLYN,Unspecified,,,,In Progress,LIVONIA AVENUE,,,45893971,,1013417,181431
3386,,NYPD,New York City Police Department,4008307501,QUEENS,,,ASTORIA,2020-03-25T22:36:24.000,01 QUEENS,Noise - Residential,2020-03-25T19:38:01.000,21 AVENUE,DITMARS BOULEVARD,Loud Music/Party,,,21-67 33 STREET,11105,21 AVENUE,DITMARS BOULEVARD,33 STREET,40.776053006093605,"{'type': 'Point', 'coordinates': [-73.9087608571301, 40.776053006093605]}",,,,Residential Building/House,,-73.9087608571301,PHONE,QUEENS,Unspecified,2020-03-26T02:36:25.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,33 STREET,,,45896100,,1009520,222027
3387,,NYPD,New York City Police Department,1013340013,MANHATTAN,,,NEW YORK,2020-03-25T22:19:36.000,06 MANHATTAN,Illegal Parking,2020-03-25T19:38:05.000,2 AVENUE,TUDOR CITY PLACE,Blocked Sidewalk,,,333 EAST   41 STREET,10017,2 AVENUE,TUDOR CITY PLACE,EAST   41 STREET,40.74860245946602,"{'type': 'Point', 'coordinates': [-73.97136553391127, 40.74860245946602]}",,,,Street/Sidewalk,,-73.97136553391127,MOBILE,MANHATTAN,Unspecified,2020-03-26T02:19:38.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,EAST   41 STREET,,,45894862,,992184,212014
3388,ADDRESS,HPD,Department of Housing Preservation and Development,1021620074,MANHATTAN,,,NEW YORK,,12 MANHATTAN,GENERAL,2020-03-25T19:38:21.000,,,COOKING GAS,,,609 WEST  180 STREET,10033,,,,40.848791986683345,"{'type': 'Point', 'coordinates': [-73.93461334264092, 40.848791986683345]}",,,,RESIDENTIAL BUILDING,,-73.93461334264092,PHONE,MANHATTAN,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,WEST  180 STREET,,,45891096,,1002340,248522
3389,ADDRESS,HPD,Department of Housing Preservation and Development,1021620074,MANHATTAN,,,NEW YORK,,12 MANHATTAN,HEAT/HOT WATER,2020-03-25T19:38:21.000,,,ENTIRE BUILDING,,,609 WEST  180 STREET,10033,,,,40.848791986683345,"{'type': 'Point', 'coordinates': [-73.93461334264092, 40.848791986683345]}",,,,RESIDENTIAL BUILDING,,-73.93461334264092,PHONE,MANHATTAN,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,WEST  180 STREET,,,45893178,,1002340,248522
3390,ADDRESS,HPD,Department of Housing Preservation and Development,4013360032,QUEENS,,,Woodside,,02 QUEENS,HEAT/HOT WATER,2020-03-25T19:38:44.000,,,ENTIRE BUILDING,,,40-15 61 STREET,11377,,,,40.74447028058372,"{'type': 'Point', 'coordinates': [-73.90332585783968, 40.74447028058372]}",,,,RESIDENTIAL BUILDING,,-73.90332585783968,ONLINE,QUEENS,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,61 STREET,,,45891145,,1011038,210522
3391,,DCA,Department of Consumer Affairs,3086780005,BROOKLYN,,,BROOKLYN,,13 BROOKLYN,Consumer Complaint,2020-03-25T19:39:10.000,BRIGHTON    7 STREET,CONEY ISLAND AVENUE,Retail Store,,,705 BRIGHTON BEACH AVENUE,11235,BRIGHTON    7 STREET,CONEY ISLAND AVENUE,BRIGHTON BEACH AVENUE,40.577838345426855,"{'type': 'Point', 'coordinates': [-73.96041958526116, 40.577838345426855]}",,,,,,-73.96041958526116,PHONE,BROOKLYN,Unspecified,,,,In Progress,BRIGHTON BEACH AVENUE,,,45891415,,995245,149801
3392,,NYPD,New York City Police Department,2055330016,BRONX,,,BRONX,2020-03-25T20:04:29.000,10 BRONX,Illegal Parking,2020-03-25T19:39:27.000,BARKLEY AVENUE,BRUCKNER BOULEVARD,Blocked Hydrant,,,1055 CALHOUN AVENUE,10465,BARKLEY AVENUE,BRUCKNER BOULEVARD,CALHOUN AVENUE,40.83116427035102,"{'type': 'Point', 'coordinates': [-73.82900254682048, 40.83116427035102]}",,,,Street/Sidewalk,,-73.82900254682048,MOBILE,BRONX,Unspecified,2020-03-26T00:04:32.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,CALHOUN AVENUE,,,45892621,,1031571,242139
3393,,NYPD,New York City Police Department,,BROOKLYN,,,BROOKLYN,2020-03-25T23:00:12.000,08 BROOKLYN,Noise - Residential,2020-03-25T19:40:32.000,KINGSTON AVENUE,ALBANY AVENUE,Loud Music/Party,,,1530 PACIFIC STREET,11213,KINGSTON AVENUE,ALBANY AVENUE,PACIFIC STREET,40.677064164277574,"{'type': 'Point', 'coordinates': [-73.93910796940435, 40.677064164277574]}",,,,Residential Building/House,,-73.93910796940435,ONLINE,BROOKLYN,Unspecified,2020-03-26T03:00:22.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,PACIFIC STREET,,,45893255,,1001140,185955
3394,ADDRESS,HPD,Department of Housing Preservation and Development,2027620013,BRONX,,,BRONX,,02 BRONX,HEAT/HOT WATER,2020-03-25T19:40:34.000,,,APARTMENT ONLY,,,838 HUNTS POINT AVENUE,10474,,,,40.81746136627538,"{'type': 'Point', 'coordinates': [-73.88846506922121, 40.81746136627538]}",,,,RESIDENTIAL BUILDING,,-73.88846506922121,PHONE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,HUNTS POINT AVENUE,,,45895145,,1015122,237120
3395,,NYPD,New York City Police Department,3063930024,BROOKLYN,,,BROOKLYN,2020-03-25T20:51:39.000,11 BROOKLYN,Blocked Driveway,2020-03-25T19:40:47.000,BENSON AVENUE,BATH AVENUE,No Access,,,125 BAY    8 STREET,11228,BENSON AVENUE,BATH AVENUE,BAY    8 STREET,40.60932728790592,"{'type': 'Point', 'coordinates': [-74.01287195288292, 40.60932728790592]}",,,,Street/Sidewalk,,-74.01287195288292,MOBILE,BROOKLYN,Unspecified,2020-03-26T00:51:41.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,BAY    8 STREET,,,45893375,,980676,161271
3396,ADDRESS,HPD,Department of Housing Preservation and Development,2025620023,BRONX,,,BRONX,,01 BRONX,HEAT/HOT WATER,2020-03-25T19:40:53.000,,,ENTIRE BUILDING,,,700 EAST  134 STREET,10454,,,,40.802459460087775,"{'type': 'Point', 'coordinates': [-73.91513235902407, 40.802459460087775]}",,,,RESIDENTIAL BUILDING,,-73.91513235902407,PHONE,BRONX,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST  134 STREET,,,45895889,,1007746,231646
3397,ADDRESS,HPD,Department of Housing Preservation and Development,1021320029,MANHATTAN,,,NEW YORK,,12 MANHATTAN,HEAT/HOT WATER,2020-03-25T19:41:23.000,,,APARTMENT ONLY,,,534 WEST  178 STREET,10033,,,,40.84658178604732,"{'type': 'Point', 'coordinates': [-73.93336854717198, 40.84658178604732]}",,,,RESIDENTIAL BUILDING,,-73.93336854717198,PHONE,MANHATTAN,Unspecified,2020-03-25T00:00:00.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Open,WEST  178 STREET,,,45891605,,1002685,247717
3398,ADDRESS,HPD,Department of Housing Preservation and Development,1017670016,MANHATTAN,,,NEW YORK,,11 MANHATTAN,HEAT/HOT WATER,2020-03-25T19:41:27.000,,,APARTMENT ONLY,,,1900 LEXINGTON AVENUE,10035,,,,40.80005453928576,"{'type': 'Point', 'coordinates': [-73.94058468907889, 40.80005453928576]}",,,,RESIDENTIAL BUILDING,,-73.94058468907889,PHONE,MANHATTAN,Unspecified,2020-03-25T00:00:00.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Open,LEXINGTON AVENUE,,,45893648,,1000700,230764
3399,ADDRESS,HPD,Department of Housing Preservation and Development,1018650001,MANHATTAN,,,NEW YORK,,09 MANHATTAN,PAINT/PLASTER,2020-03-25T19:41:28.000,,,WALL,,,1021 AMSTERDAM AVENUE,10025,,,,40.80309158957837,"{'type': 'Point', 'coordinates': [-73.96376403852977, 40.80309158957837]}",,,,RESIDENTIAL BUILDING,,-73.96376403852977,PHONE,MANHATTAN,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,AMSTERDAM AVENUE,,,45891232,,994282,231867
3400,ADDRESS,HPD,Department of Housing Preservation and Development,1018650001,MANHATTAN,,,NEW YORK,,09 MANHATTAN,WATER LEAK,2020-03-25T19:41:28.000,,,DAMP SPOT,,,1021 AMSTERDAM AVENUE,10025,,,,40.80309158957837,"{'type': 'Point', 'coordinates': [-73.96376403852977, 40.80309158957837]}",,,,RESIDENTIAL BUILDING,,-73.96376403852977,PHONE,MANHATTAN,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,AMSTERDAM AVENUE,,,45891844,,994282,231867
3401,ADDRESS,HPD,Department of Housing Preservation and Development,1018650001,MANHATTAN,,,NEW YORK,,09 MANHATTAN,PAINT/PLASTER,2020-03-25T19:41:28.000,,,CEILING,,,1021 AMSTERDAM AVENUE,10025,,,,40.80309158957837,"{'type': 'Point', 'coordinates': [-73.96376403852977, 40.80309158957837]}",,,,RESIDENTIAL BUILDING,,-73.96376403852977,PHONE,MANHATTAN,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,AMSTERDAM AVENUE,,,45894206,,994282,231867
3402,ADDRESS,HPD,Department of Housing Preservation and Development,1018650001,MANHATTAN,,,NEW YORK,,09 MANHATTAN,PLUMBING,2020-03-25T19:41:28.000,,,TOILET,,,1021 AMSTERDAM AVENUE,10025,,,,40.80309158957837,"{'type': 'Point', 'coordinates': [-73.96376403852977, 40.80309158957837]}",,,,RESIDENTIAL BUILDING,,-73.96376403852977,PHONE,MANHATTAN,Unspecified,2020-03-25T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,AMSTERDAM AVENUE,,,45894941,,994282,231867
